Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2022 Litespeed Pinhoti III Mountain Bike,2022,Litespeed,Pinhoti III,4700,USD,Excellent - Lightly Ridden,L,29,100 mm,0 mm (Hardtail),Titanium,,https://www.pinkbike.com/buysell/3896486/
"2017 Santa Cruz 5010 C v2/VPP3, (L) - Full of Upgrades",2017,Santa Cruz,5010,2500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,140 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3878517/
2016 Cannondale Trail 29 SL,2016,Cannondale,Trail,1300,USD,Excellent - Lightly Ridden,M,29,0 mm (Rigid),0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3739871/
2022 Trek Roscoe 6,2022,Trek,Roscoe,1000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,120 mm,0 mm (Hardtail),Aluminium,,https://www.pinkbike.com/buysell/3895732/
2019 Rocky Mountain Thunderbolt with drop post,2019,Rocky Mountain,Thunderbolt,1398,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,130 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3895592/
2022 Pivot Mach 4 SL Size XS,2022,Pivot,Mach 4 SL,3800,USD,New - Unridden/With Tags,XS,29,120 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3517252/
2019 cannondale scalpel hi mod XL,2019,Cannondale,Scalpel,3500,USD,"Good - Used, Mechanically Sound",XL,29,100 mm,100 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3567478/
2008 Giant Anthem Large,2008,Giant,Anthem,390,USD,For Parts - Not Working / Unrideable,L,26,110 mm,100 mm,Aluminium,,https://www.pinkbike.com/buysell/3418898/
2023 Trek SuperCaliber 9.8 GX,2023,Trek,Supercaliber,4416,CAD,Excellent - Lightly Ridden,L,29,120 mm,80 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3727544/
2023 Scott Scale 925,2023,Scott,Scale,1400,USD,Excellent - Lightly Ridden,XL,29,110 mm,0 mm (Hardtail),Carbon Fiber,,https://www.pinkbike.com/buysell/3894744/
