Title,Year,Manufacturer,Model,USD Price,Original Currency,Condition,Frame Size,Wheel Size,Front Travel,Rear Travel,Material,Reason for Review,URL
2021 Evil Wreckoning,2021,Evil,Wreckoning,3900,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891015/
2020 Kona Process 153 Custom Build,2020,Kona,Process 153,2200,USD,"Good - Used, Mechanically Sound",L,29,160 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895574/
2023 Rocky Mountain Altitude C90 Rally,2023,Rocky Mountain,Altitude,4500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896775/
2024 Transition Spire AXS T-Type Fox Factory Reserve Wheels,2024,Transition,Spire,5300,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3885621/
2018 Commencal meta am 4.2 World Cup edition,2018,Commencal,Meta AM,2150,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3896533/
2022 Transition Spire Custom Build EXT/Fox + Angleset,2022,Transition,Spire,4301,CAD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897063/
"2021 Knolly Warden 168. Weareone wheels, i9 hubs, zeb, X01",2021,Knolly,Warden,2500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3869156/
2024 Yeti SB160 T3 + upgrades,2024,Yeti,SB160,5832,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895348/
2016 Devinci Spartan Carbon SX Custom Build,2016,Devinci,Spartan,1422,CAD,"Good - Used, Mechanically Sound",XL,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893327/
2016 Santa Cruz Bronson,2016,Santa Cruz,Bronson,1700,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3883445/
2021 Transition Sentinel Custom,2021,Transition,Sentinel,7000,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895934/
2020 Knolly Warden CARBON very rare,2020,Knolly,Warden,3999,USD,Excellent - Lightly Ridden,XL,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890015/
2020 Knolly Fugitive LT full custom build UPDATED,2020,Knolly,Fugitive,2999,USD,Excellent - Lightly Ridden,XL,29,160 mm,135 mm,Aluminium,,https://www.pinkbike.com/buysell/3669346/
2019 Ibis Mojo HD size large,2019,Ibis,Mojo,3000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3847684/
2021 WAO Arrival XL 150mm,2021,WAO,Arrival,6197,CAD,"Good - Used, Mechanically Sound",XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897502/
2021 Evil Wreckoning LS,2021,Evil,Wreckoning,3240,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892056/
2022 NEW: Ibis Ripmo v2 Carbon SLX kit XL,2022,Ibis,Ripmo,3300,USD,New - Unridden/With Tags,XL,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891026/
2023 Norco Sight C2 Custom build,2023,Norco,Sight,2999,USD,Excellent - Lightly Ridden,XL,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3869574/
2015 Santa Cruz Bronson v1,2015,Santa Cruz,Bronson,1600,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3415666/
2024 Yeti SB160 T2 XO build,2024,Yeti,SB160,5800,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895239/
2018 Aluminum Knolly Warden,2018,Knolly,Warden,1823,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,160 mm,153 mm,Aluminium,,https://www.pinkbike.com/buysell/3659472/
2019 Santa Cruz Bronson X01 RSV,2019,Santa Cruz,Bronson,3000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3892347/
2022 Giant Reign Advanced Pro 29 1(BRAND NEW),2022,Giant,Reign,3463,CAD,New - Unridden/With Tags,L,29,170 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3850915/
2023 RSD RS 291 in XL,2023,RSD,RS 291,1312,CAD,Excellent - Lightly Ridden,XL,29,160 mm,0 mm (Hardtail),Chromoly,,https://www.pinkbike.com/buysell/3858974/
2022 Yeti SB165 Large with new Fox 40 & Fox 38,2022,Yeti,SB165,5500,USD,Excellent - Lightly Ridden,L,27.5 / 650B,190 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896175/
2024 Deviate claymore large,2024,Deviate,Claymore,8000,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3895149/
2024 Trek Slash 9.8 GX T-type Gen 6 Large,2024,Trek,Slash,4800,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891637/
2021 Banshee Rune Mullet (Medium),2021,Banshee,Rune,2369,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3895157/
2023 Norco Range C1 large **UPDATED AD**,2023,Norco,Range,3899,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3860835/
2024 Santa Cruz Megatower,2024,Santa Cruz,Megatower,4499,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3843051/
2024 Yeti SB165 T3 XO Transmission Size Large Brand New,2024,Yeti,SB165,6400,USD,New - Unridden/With Tags,L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3863540/
2022 We Are One Arrival 170 Size 3 (XL) SP1 Build EXT Coil,2022,We Are One,Arrival,4921,CAD,"Good - Used, Mechanically Sound",XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897048/
2023 Transition Spire Carbon Large,2023,Transition,Spire,2950,USD,Excellent - Lightly Ridden,L,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3897023/
2022 Norco Range C3,2022,Norco,Range,2551,CAD,"Good - Used, Mechanically Sound",M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3881051/
2023 Cannondale Jekyll  (Lots of Upgrades),2023,Cannondale,Jekyll,3650,USD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3859455/
2023 Deviate Highlander 150 Brand New Custom XTR Build,2023,Deviate,Highlander,3499,CAD,New - Unridden/With Tags,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3684630/
2023 Specialized Status 140 Shimano Build NEW,2023,Specialized,Status,2552,CAD,New - Unridden/With Tags,L,29,140 mm,140 mm,Aluminium,,https://www.pinkbike.com/buysell/3865917/
2024 Brand New Trek Slash 9.8 GX AXS T-Type,2024,Trek,Slash,5400,USD,New - Unridden/With Tags,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884247/
2022 Evil Wreckoning V3 XO1 AXS,2022,Evil,Wreckoning,4250,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3836979/
2024 Price Drop - YT Capra Core 5 Mx - Medium - Silver,2024,YT,Capra,4700,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3888647/
2022 Norco Range C1 ¡Price Drop!,2022,Norco,Range,4800,USD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893344/
2023 Revel Rail29 XT,2023,Revel,Rail,3000,USD,"Good - Used, Mechanically Sound",L,29,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3880421/
"2020 Santa Cruz 5010 Loosely Blue, Excellent Condition",2020,Santa Cruz,5010,3750,USD,Excellent - Lightly Ridden,S,27.5 / 650B,130 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896695/
"2022 Kona Process 153 27.5 Dragonfly, Large",2022,Kona,Process 153,1350,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,153 mm,Aluminium,,https://www.pinkbike.com/buysell/3896685/
2023 Specialized Enduro S3 MX,2023,Specialized,Enduro,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896593/
2020 Rocky Mountain Slayer C90 With Nobl Carbon Rims,2020,Rocky Mountain,Slayer,2187,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,180 mm,180 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3838539/
2022 Transition Patrol Alloy!  Very minimal ride time,2022,Transition,Patrol,2450,USD,Excellent - Lightly Ridden,S,29,180 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3896530/
2024 Santa Cruz Megatower XX RSV Large,2024,Santa Cruz,Megatower,7500,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3896497/
2022 Trek Slash 9.8 GX M/L,2022,Trek,Slash,2750,USD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884549/
2022 Cannondale Jekyll,2022,Cannondale,Jekyll,3200,USD,Excellent - Lightly Ridden,S,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3826847/
2018 Santa Cruz Hightower LT CC,2018,Santa Cruz,Hightower,2151,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3889434/
2023 Knolly Chilcotin 167 XL Comp LTD BRAND NEW,2023,Knolly,Chilcotin,2916,CAD,New - Unridden/With Tags,XL,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3864934/
2021 Specialized Enduro Comp S4,2021,Specialized,Enduro,2406,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893824/
2022 SCOTT RANSOM TUNED NEW,2022,Scott,Ransom,4600,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891847/
2020 Commencal AM Meta,2020,Commencal,AM Meta,1800,USD,"Good - Used, Mechanically Sound",XL,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3886868/
2022 Specialized Enduro S-Works S5,2022,Specialized,Enduro,4010,CAD,Excellent - Lightly Ridden,XL,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3879735/
2022 Yeti SB150 Turq Medium XO1 AXS Zipp 3ZeroMoto Zeb,2022,Yeti,SB150,4699,USD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3882191/
2019 New Price! Canyon Torque Cf 9 Medium,2019,Canyon,Torque,2800,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3806361/
2019 Transition Scout Small,2019,Transition,Scout,1990,USD,"Good - Used, Mechanically Sound",S,27.5 / 650B,150 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3888420/
2023 Custom Scor 4060 LT Large,2023,Scor,4060 LT,8000,USD,Excellent - Lightly Ridden,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3793174/
2021 Nukeproof Mega 275 M,2021,Nukeproof,Mega,2500,USD,"Good - Used, Mechanically Sound",M,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3869488/
2021 L Ibis Ripmo AF Custom Build - See parts list,2021,Ibis,Ripmo,2100,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3750242/
2021 PIVOT MACH 6 /SMALL,2021,Pivot,Mach 6,3281,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,160 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3708840/
2023 NEW Rocky Mountain Altitude Carbon Shimano-Medium,2023,Rocky Mountain,Altitude,4739,CAD,New - Unridden/With Tags,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3844491/
2022 Specialized Enduro S5 Blue Onyx,2022,Specialized,Enduro,3000,USD,Excellent - Lightly Ridden,XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886105/
2023 Norco Range Mullet,2023,Norco,Range,4100,USD,Excellent - Lightly Ridden,S,29,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3867966/
"2023 NEW MED Vitus Sommet 297 AMP, ZEB Ultimate, XO AXS",2023,Vitus,Sommet,3600,USD,New - Unridden/With Tags,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3792091/
2021 Mondraker Foxy Carbon XR - Brand New w/extras,2021,Mondraker,Foxy Carbon,4301,CAD,New - Unridden/With Tags,M,29,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3845040/
2023 Brand New Orange Switch 6 XTR Fox Kashima,2023,Orange,Switch 6,6999,USD,New - Unridden/With Tags,L,27.5 / 650B,160 mm,145 mm,Aluminium,,https://www.pinkbike.com/buysell/3839789/
2020 *Build Options* Norco Sight A1 *Price Drop*,2020,Norco,Sight,1823,CAD,"Good - Used, Mechanically Sound",M,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3886474/
2023 Revel Rail,2023,Revel,Rail,5500,USD,Excellent - Lightly Ridden,M,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3881523/
2022 Rocky Mountain Altitude w/upgrades Price drop!,2022,Rocky Mountain,Altitude,2479,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3891257/
2014 COMMENCAL META AM (Custom Build),2014,Commencal,Meta AM,2000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3779778/
2018 Commencal Meta AM V4.2 NZ Edition *PRICE DROP*,2018,Commencal,Meta AM,2151,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3724191/
2020 Large Santa Cruz Bronson CS,2020,Santa Cruz,Bronson,2770,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874444/
2023 YETI SB150 CARBON TURQ LR T4 XX Large,2023,Yeti,SB150,8000,USD,New - Unridden/With Tags,L,29,170 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3824270/
2023 Rocky Mountain Altitude C70 Coil - SUMMER Clearance,2023,Rocky Mountain,Altitude,4949,CAD,New - Unridden/With Tags,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3761725/
2023 Evil Wreckoning LS medium with carbon wheels,2023,Evil,Wreckoning,4265,CAD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3837554/
2021 Intense Tracer 275 - Custom Build,2021,Intense,Tracer,2800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3862925/
2018 Norco Sight C7,2018,Norco,Sight,1385,CAD,"Good - Used, Mechanically Sound",XS,27.5 / 650B,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3877485/
"2024 NEW Niner RIP 9 RDO, Fox Factory, Custom Build",2024,Niner,RIP 9 RDO,3400,USD,New - Unridden/With Tags,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3837840/
2021 Evil Wreckoning,2021,Evil,Wreckoning,2916,CAD,"Good - Used, Mechanically Sound",XL,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3876239/
2019 Kona Process 153 CR/DL,2019,Kona,Process 153,2700,USD,Excellent - Lightly Ridden,M,29,160 mm,153 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3814210/
2019 Knolly Warden Carbon,2019,Knolly,Warden,1800,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886744/
2017 Transition Scout,2017,Transition,Scout,2400,USD,Excellent - Lightly Ridden,L,27.5 / 650B,140 mm,130 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3761615/
2023 Trek Slash 9.8 v5 size M,2023,Trek,Slash,3062,CAD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3873523/
2019 Santa Cruz Hightower LT,2019,Santa Cruz,Hightower,3000,USD,Excellent - Lightly Ridden,L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3893034/
2020 Santa Cruz Hightower w/Cascade Link Zeb Ultimate,2020,Santa Cruz,Hightower,3100,USD,Excellent - Lightly Ridden,XL,29,160 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3739457/
"2020 Transition Patrol Carbon X01, Large",2020,Transition,Patrol,2400,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3859233/
2020 Giant Reign Advanced Carbon,2020,Giant,Reign,1823,CAD,Excellent - Lightly Ridden,M,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3694139/
2023 Norco Fluid FS Large with upgrades,2023,Norco,Fluid,2187,CAD,Excellent - Lightly Ridden,L,29,160 mm,130 mm,Aluminium,,https://www.pinkbike.com/buysell/3835336/
"2020 Norco Sight C1, 29, M",2020,Norco,Sight,3135,CAD,Excellent - Lightly Ridden,M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3872996/
2022 Evil Offering RS/ X01/ RSC/ Hydra,2022,Evil,Offering,2916,CAD,Excellent - Lightly Ridden,XL,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3882366/
2020 Scott Genius 930,2020,Scott,Genius,2187,CAD,Excellent - Lightly Ridden,L,29,150 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3649949/
2020 Santa Cruz Bronson,2020,Santa Cruz,Bronson,2500,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3890647/
2022 Norco Sight,2022,Norco,Sight,3500,USD,Excellent - Lightly Ridden,XL,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3816535/
2023 *Mechanic Owned* Custom Norco Sight GX AXS,2023,Norco,Sight,4082,CAD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3758952/
2022 Transition Sentinel V2 Carbon / Lyrik Ultimate,2022,Transition,Sentinel,3850,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3855415/
2020 Yeti SB165 T2 - Small,2020,Yeti,SB165,3281,CAD,Excellent - Lightly Ridden,S,27.5 / 650B,180 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3874237/
2022 Rocky Mountain Altitude Carbon Custom Large,2022,Rocky Mountain,Altitude,3400,USD,Excellent - Lightly Ridden,L,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3730610/
2024 Santa Cruz Nomad,2024,Santa Cruz,Nomad,4699,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3848883/
2023 YETI SB 165,2023,Yeti,SB 165,3281,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,180 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3873696/
2019 ROCKY MOUNTAIN SLAYER - CUSTOM BUILD,2019,Rocky Mountain,Slayer,2005,CAD,"Good - Used, Mechanically Sound",S,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3873704/
2016 Norco Range C7.3 - Large,2016,Norco,Range,1021,CAD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3891910/
2024 Yeti SB140 T-Series Frame and Push 11/6 Shock,2024,Yeti,SB140,3899,USD,Excellent - Lightly Ridden,M,29,160 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3879375/
2023 Nukeproof Mega 290 New XO1 Custom Build,2023,Nukeproof,Mega,3499,CAD,New - Unridden/With Tags,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3640737/
2023 Specialized Status 160 Shimano XT Build New!,2023,Specialized,Status,2770,CAD,New - Unridden/With Tags,XL,29,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3887700/
2023 Pivot Firebird XT/XTR Coil,2023,Pivot,Firebird,4850,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3879773/
2024 Brand New Trek Slash 9.9 XX AXS T-Type,2024,Trek,Slash,7999,USD,New - Unridden/With Tags,L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3884256/
2022 Trek Remedy 9.8 Full Carbon Fiber L,2022,Trek,Remedy,4800,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3783878/
2023 Scor 4060 LT,2023,Scor,4060 LT,3800,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3887199/
2024 Marin Alpine Trail 1,2024,Ari,Alpine Trail,3199,USD,New - Unridden/With Tags,M,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3889255/
"2020 Rocky Mountain Slayer A50 (29"")",2020,Rocky Mountain,Slayer,2552,CAD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3881860/
2021 Norco Sight C2 29 Medium,2021,Norco,Sight,2552,CAD,"Good - Used, Mechanically Sound",M,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3886401/
2024 Commencal Meta V5 Size XL,2024,Commencal,Meta V5,4200,USD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3864956/
2023 Yeti SB160 T1,2023,Yeti,SB160,4739,CAD,Excellent - Lightly Ridden,XL,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3701002/
2021 Giant Reign SX,2021,Giant,Reign,2187,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,150 mm,Aluminium,,https://www.pinkbike.com/buysell/3852900/
2023 Scor 4060 LT Medium,2023,Scor,4060 LT,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3881330/
2020 Specialized Enduro S-Works S3,2020,Specialized,Enduro,4000,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3778715/
2023 Norco range C3,2023,Norco,Range,3999,USD,Excellent - Lightly Ridden,M,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3818079/
2022 Norco Sight C1 - Factory (**NEW 2024 X2 SHOCK**),2022,Norco,Sight,3609,CAD,Excellent - Lightly Ridden,XL,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3824910/
2022 Revel Rail with Push Elevensix Shock + Other Upgrades,2022,Revel,Rail,3500,USD,Excellent - Lightly Ridden,S,27.5 / 650B,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3731676/
2023 Canyon Strive Size M,2023,Canyon,Strive,3600,USD,Excellent - Lightly Ridden,M,29,170 mm,160 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3882205/
2018 Transition Sentinel Large,2018,Transition,Sentinel,1458,CAD,"Good - Used, Mechanically Sound",L,29,160 mm,145 mm,Aluminium,,https://www.pinkbike.com/buysell/3723029/
2020 Trek slash 9.8 gx large,2020,Trek,Slash,1700,USD,"Good - Used, Mechanically Sound",L,29,160 mm,150 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3734589/
2021 Guerrilla Gravity Smash S3/Large (Price Dropped),2021,Guerrilla Gravity,Smash,2300,USD,Excellent - Lightly Ridden,L,29,150 mm,145 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3660374/
2022 Santa Cruz Hightower V2 Custom Build,2022,Santa Cruz,Hightower,5000,USD,Excellent - Lightly Ridden,M,29,150 mm,140 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3855649/
2018 Transition Sentinel,2018,Transition,Sentinel,2000,USD,"Good - Used, Mechanically Sound",M,29,150 mm,140 mm,Aluminium,,https://www.pinkbike.com/buysell/3791629/
"2018 Knolly Warden Carbon (Avalanche, XX1, Carbon Derby)",2018,Knolly,Warden,2995,USD,Excellent - Lightly Ridden,L,27.5 / 650B,160 mm,155 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3334223/
2022 Specialized Status,2022,Specialized,Status,2650,USD,"Good - Used, Mechanically Sound",M,29,160 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3894807/
2021 Scott Ransom 900 Tuned,2021,Scott,Ransom,3499,CAD,"Good - Used, Mechanically Sound",L,29,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3840935/
2022 Santa Cruz Nomad V5 Large Oxblood C XT build,2022,Santa Cruz,Nomad,4000,USD,Excellent - Lightly Ridden,L,27.5 / 650B,170 mm,170 mm,Carbon Fiber,,https://www.pinkbike.com/buysell/3880109/
2017 Commencal Meta AM v4.2 Large,2017,Commencal,Meta AM,3000,USD,"Good - Used, Mechanically Sound",L,27.5 / 650B,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3675351/
2021 Banshee Titan V3 size Medium,2021,Banshee,Titan,3100,USD,"Good - Used, Mechanically Sound",M,29,170 mm,155 mm,Aluminium,,https://www.pinkbike.com/buysell/3886609/
2023 Rocky Mountain Altitude Coil 70 2k off!,2023,Rocky Mountain,Altitude,3699,USD,New - Unridden/With Tags,L,29,170 mm,160 mm,Aluminium,,https://www.pinkbike.com/buysell/3845158/
2022 Knolly Warden 168 SMALL,2022,Knolly,Warden,3000,USD,Excellent - Lightly Ridden,S,27.5 / 650B,170 mm,170 mm,Aluminium,,https://www.pinkbike.com/buysell/3657680/
